Text,Emotion
a boyfriend with whom i split up with came over to a friends house where i was visiting with a male friend in a confrontation in another room he tried to find out if i was aroused by my friend by feeling my parts,anger
i feel offended and sad because they do not know their ignorance,anger
i began to feel agitated because i wanted to buy ewan some food and medicine before i left,anger
i do not do these things to torture you i am feeling tortured myself at the moment,anger
in the army,anger
i forget that any time we have a disagreement or she feels like she s been wronged in some way that every bad thing i ve ever done in my life every poor choice every single thing that she doesn t agree with comes back screaming in my face,anger
i don t feel bothered about it getting credit equals getting debt and i have no interest in doing that again,anger
i am feeling rather grouchy too this morning since i didnt sleep last night on purpose,anger
i feel like i am a selfish person,anger
i was feeling grouchy and all,anger
ill take my gfathers ute down to get a load of shit or as some would prefer manure but im feeling hostile so let me have it and will attempt a version of a home made compost,anger
i feel rather agitated by our sliding door that keeps getting stuck,anger
i begin to feel terribly rude and that causes me to become depressed,anger
i feel generally dissatisfied and lost,anger
i feel that you couldnt be bothered anymore,anger
i would accept your gift without feeling mad,anger
i usually don t wear glasses at first i had uncomfortable feeling like irritated but lately i feel comfortable to have it,anger
ive played fps games and each time ive left feeling like it was an mentally emotionally dangerous thing to do that i had to switch off an important part of my brain just to play it,anger
i guess im not ready for that still young and feeling rebellious,anger
i feel lots more energy i feel very impatient and irritable,anger
im sorry i have a really bad cold and im feeling bitchy cos i never got to go out drinking myself stupid with my best friends tonight,anger
