Text,Emotion
i realise that although i originally started this blog for a specific purpose it has really grown beyond that and i shouldnt feel pressured to writing about specific things,fear
i must confess im feeling a little overwhelmed,fear
i really feel amp dont be so uptight when expectations of others are met,fear
stranded in the north of fraser island with a submerged wd hire vehicle,fear
i mean already as a parent from the moment the iolani left my body i can tell you i feel like im constantly fearful for something horrible happening to her thats out of my control,fear
i just know i feel like i m on potentially shaky ground,fear
i feel as though at least in the range of age being doubtful or not believing in religion is not so uncommon while my mother who was born in sees being an atheist means you cannot be a moral person,fear
i was feeling very vulnerable and down no one really close to me has ever died before i either hadnt known them very well or was too young to remember,fear
i get changed i am feeling insecure,fear
i had promised her i will buy their cupcake bt im feeling shy to face her n thn miss it,fear
i feel even more pressured to cook healthy meals and not eat out do thorough preschool lessons with my boys keep the house spotless exercise serve the church and community and be a happy loving wife at all times,fear
im feeling scared im going to treat this as sacred something valuable to venerate and pretend im like a cat,fear
i wouldn t make too big of a deal out of the situation you found your daughter in unless you feel prompted to not fearful,fear
i feel so uptight and tense,fear
i said feeling strange uttering those words but space flight was still a pretty novel way of traveling in my time,fear
i feel so weird and scattered with all wonders about a million different things,fear
i definitely felt scared which made me feel vulnerable and i hated that,fear
i love that its adoption of a teenager which many people feel afraid to consider,fear
i always feel pressured to make it perfect fit for for all audiences and gorgeous in creativity,fear
i feel helpless,fear
i know i probably shouldnt write with that sort of angry passion here on the blog but i never want to feel inhibited on what i can and cannot post,fear
